EmployeeId,AttendanceDate,CheckIn,CheckOut
APGU,07/06/2017,09:32:08,16:56:32
APGU,08/06/2017,00:00,00:00
APGU,09/06/2017,00:00,00:00
APGU,10/06/2017,00:00,00:00
APGU,11/06/2017,00:00,00:00
APGU,12/06/2017,00:00,00:00
APGU,13/06/2017,00:00,00:00
APGU,14/06/2017,00:00,00:00
APGU,15/06/2017,00:00,00:00
APGU,16/06/2017,00:00,00:00
APGU,17/06/2017,00:00,00:00
APGU,18/06/2017,00:00,00:00
APGU,19/06/2017,00:00,00:00
APGU,20/06/2017,00:00,00:00
APGU,21/06/2017,00:00,00:00
APGU,22/06/2017,00:00,00:00
APGU,23/06/2017,00:00,00:00
APGU,24/06/2017,00:00,00:00
APGU,25/06/2017,00:00,00:00
APGU,26/06/2017,00:00,00:00
APGU,27/06/2017,00:00,00:00
APGU,28/06/2017,00:00,00:00
APGU,29/06/2017,00:00,00:00
APGU,30/06/2017,00:00,00:00
BHPU,01/06/2017,09:57:38,00:00
BHPU,02/06/2017,00:00,00:00
BHPU,03/06/2017,00:00,00:00
BHPU,04/06/2017,00:00,00:00
BHPU,05/06/2017,09:15:53,18:34:55
BHPU,06/06/2017,09:56:34,18:51:07
BHPU,07/06/2017,09:32:10,18:37:34
BHPU,08/06/2017,09:13:53,18:25:32
BHPU,09/06/2017,09:13:49,18:07:40
BHPU,10/06/2017,00:00,00:00
BHPU,11/06/2017,00:00,00:00
BHPU,12/06/2017,09:15:36,18:04:31
BHPU,13/06/2017,09:04:05,18:25:14
BHPU,14/06/2017,09:14:44,20:29:11
BHPU,15/06/2017,09:01:18,19:49:35
BHPU,16/06/2017,09:17:45,20:27:02
BHPU,17/06/2017,00:00,00:00
BHPU,18/06/2017,00:00,00:00
BHPU,19/06/2017,09:12:49,19:38:44
BHPU,20/06/2017,09:20:43,18:04:38
BHPU,21/06/2017,09:09:32,18:14:32
BHPU,22/06/2017,00:00,00:00
BHPU,23/06/2017,09:15:39,18:37:35
BHPU,24/06/2017,00:00,00:00
BHPU,25/06/2017,00:00,00:00
BHPU,26/06/2017,00:00,00:00
BHPU,27/06/2017,09:03:15,20:30:41
BHPU,28/06/2017,00:00,00:00
BHPU,29/06/2017,00:00,00:00
BHPU,30/06/2017,09:51:08,17:49:41
SKMA,01/06/2017,00:00,00:00
SKMA,02/06/2017,00:00,00:00
SKMA,03/06/2017,00:00,00:00
SKMA,04/06/2017,00:00,00:00
SKMA,05/06/2017,00:00,00:00
SKMA,06/06/2017,00:00,00:00
SKMA,07/06/2017,00:00,00:00
SKMA,08/06/2017,00:00,00:00
SKMA,09/06/2017,00:00,00:00
SKMA,10/06/2017,00:00,00:00
SKMA,11/06/2017,00:00,00:00
SKMA,12/06/2017,00:00,00:00
SKMA,13/06/2017,00:00,00:00
SKMA,14/06/2017,00:00,00:00
SKMA,15/06/2017,00:00,00:00
SKMA,16/06/2017,00:00,00:00
SKMA,17/06/2017,00:00,00:00
SKMA,18/06/2017,00:00,00:00
SKMA,19/06/2017,00:00,00:00
SKMA,20/06/2017,00:00,00:00
SKMA,21/06/2017,00:00,00:00
SKMA,22/06/2017,00:00,00:00
SKMA,23/06/2017,00:00,00:00
SKMA,24/06/2017,00:00,00:00
SKMA,25/06/2017,00:00,00:00
SKMA,26/06/2017,00:00,00:00
SKMA,27/06/2017,00:00,00:00
SKMA,28/06/2017,00:00,00:00
SKMA,29/06/2017,00:00,00:00
SKMA,30/06/2017,00:00,00:00
AAVA,01/06/2017,14:35:08,22:41:51
AAVA,02/06/2017,00:00,00:00
AAVA,03/06/2017,00:00,00:00
AAVA,04/06/2017,00:00,00:00
AAVA,05/06/2017,14:29:36,23:38:32
AAVA,06/06/2017,14:34:06,23:41:24
AAVA,07/06/2017,14:28:19,23:31:14
AAVA,08/06/2017,14:30:24,23:36:11
AAVA,09/06/2017,14:45:38,23:40:06
AAVA,10/06/2017,00:00,00:00
AAVA,11/06/2017,00:00,00:00
AAVA,12/06/2017,14:32:11,23:38:22
AAVA,13/06/2017,14:39:47,23:35:30
AAVA,14/06/2017,14:35:56,23:35:17
AAVA,15/06/2017,14:33:45,23:38:27
AAVA,16/06/2017,14:22:29,23:30:09
AAVA,17/06/2017,00:00,00:00
AAVA,18/06/2017,00:00,00:00
AAVA,19/06/2017,14:43:50,23:50:05
AAVA,20/06/2017,00:00,00:00
AAVA,21/06/2017,00:00,00:00
AAVA,22/06/2017,00:00,00:00
AAVA,23/06/2017,00:00,00:00
AAVA,24/06/2017,00:00,00:00
AAVA,25/06/2017,00:00,00:00
AAVA,26/06/2017,00:00,00:00
AAVA,27/06/2017,14:34:55,23:35:22
AAVA,28/06/2017,14:42:14,23:36:33
AAVA,29/06/2017,14:32:14,23:35:14
AAVA,30/06/2017,14:38:17,23:33:27
BARE,01/06/2017,09:10:12,00:00
BARE,02/06/2017,00:00,00:00
BARE,03/06/2017,00:00,00:00
BARE,04/06/2017,00:00,00:00
BARE,05/06/2017,09:02:38,19:11:07
BARE,06/06/2017,09:06:55,18:49:04
BARE,07/06/2017,08:55:50,18:57:54
BARE,08/06/2017,09:07:50,19:19:16
BARE,09/06/2017,09:06:19,19:03:14
BARE,10/06/2017,00:00,00:00
BARE,11/06/2017,00:00,00:00
BARE,12/06/2017,09:28:00,20:37:32
BARE,13/06/2017,08:48:50,18:24:40
BARE,14/06/2017,08:57:39,18:09:51
BARE,15/06/2017,09:22:19,18:51:21
BARE,16/06/2017,09:15:34,17:58:18
BARE,17/06/2017,00:00,00:00
BARE,18/06/2017,00:00,00:00
BARE,19/06/2017,00:00,00:00
BARE,20/06/2017,00:00,00:00
BARE,21/06/2017,00:00,00:00
BARE,22/06/2017,00:00,00:00
BARE,23/06/2017,09:25:56,19:05:30
BARE,24/06/2017,00:00,00:00
BARE,25/06/2017,00:00,00:00
BARE,26/06/2017,00:00,00:00
BARE,27/06/2017,09:04:23,18:13:24
BARE,28/06/2017,09:02:05,18:17:46
BARE,29/06/2017,00:00,00:00
BARE,30/06/2017,00:00,00:00
CHKM,01/06/2017,10:54:01,22:24:40
CHKM,02/06/2017,00:00,00:00
CHKM,03/06/2017,00:00,00:00
CHKM,04/06/2017,00:00,00:00
CHKM,05/06/2017,09:36:55,19:17:11
CHKM,06/06/2017,10:52:48,00:00
CHKM,07/06/2017,09:25:08,19:01:57
CHKM,08/06/2017,10:50:39,19:01:51
CHKM,09/06/2017,11:33:58,00:00
CHKM,10/06/2017,00:00,00:00
CHKM,11/06/2017,00:00,00:00
CHKM,12/06/2017,10:59:52,18:22:03
CHKM,13/06/2017,10:09:31,18:52:45
CHKM,14/06/2017,09:13:18,18:40:53
CHKM,15/06/2017,09:18:26,00:00
CHKM,16/06/2017,10:25:56,20:08:07
CHKM,17/06/2017,00:00,00:00
CHKM,18/06/2017,00:00,00:00
CHKM,19/06/2017,09:18:03,18:01:28
CHKM,20/06/2017,10:43:40,19:31:20
CHKM,21/06/2017,08:47:39,20:09:18
CHKM,22/06/2017,09:45:04,19:05:10
CHKM,23/06/2017,09:08:29,19:55:49
CHKM,24/06/2017,00:00,00:00
CHKM,25/06/2017,00:00,00:00
CHKM,26/06/2017,00:00,00:00
CHKM,27/06/2017,10:32:16,18:33:17
CHKM,28/06/2017,10:21:34,19:52:16
CHKM,29/06/2017,11:06:42,21:54:06
CHKM,30/06/2017,10:23:06,19:52:21
MARH,01/06/2017,10:19:37,22:25:50
MARH,02/06/2017,00:00,00:00
MARH,03/06/2017,00:00,00:00
MARH,04/06/2017,00:00,00:00
MARH,05/06/2017,10:03:37,18:36:19
MARH,06/06/2017,10:18:55,20:19:53
MARH,07/06/2017,09:54:26,20:12:19
MARH,08/06/2017,10:18:35,20:21:32
MARH,09/06/2017,10:15:08,21:47:31
MARH,10/06/2017,00:00,00:00
MARH,11/06/2017,00:00,00:00
MARH,12/06/2017,09:23:01,18:47:47
MARH,13/06/2017,09:35:50,18:28:11
MARH,14/06/2017,10:17:27,19:22:22
MARH,15/06/2017,09:47:58,20:27:47
MARH,16/06/2017,09:38:02,20:36:51
MARH,17/06/2017,00:00,00:00
MARH,18/06/2017,00:00,00:00
MARH,19/06/2017,10:29:22,21:25:08
MARH,20/06/2017,09:49:34,13:16:16
MARH,21/06/2017,10:00:48,22:12:18
MARH,22/06/2017,09:22:22,20:41:51
MARH,23/06/2017,09:11:35,18:33:38
MARH,24/06/2017,00:00,00:00
MARH,25/06/2017,00:00,00:00
MARH,26/06/2017,00:00,00:00
MARH,27/06/2017,10:02:24,19:44:04
MARH,28/06/2017,10:07:36,19:24:09
MARH,29/06/2017,09:56:24,20:36:58
MARH,30/06/2017,10:23:08,18:32:43
THSU,01/06/2017,09:48:12,17:15:48
THSU,02/06/2017,00:00,00:00
THSU,03/06/2017,00:00,00:00
THSU,04/06/2017,00:00,00:00
THSU,05/06/2017,00:00,00:00
THSU,06/06/2017,00:00,00:00
THSU,07/06/2017,00:00,00:00
THSU,08/06/2017,10:20:59,18:37:24
THSU,09/06/2017,10:17:34,18:35:49
THSU,10/06/2017,00:00,00:00
THSU,11/06/2017,00:00,00:00
THSU,12/06/2017,10:19:13,18:48:47
THSU,13/06/2017,10:15:33,18:42:21
THSU,14/06/2017,10:26:15,18:35:52
THSU,15/06/2017,10:22:18,18:57:47
THSU,16/06/2017,10:11:03,18:34:57
THSU,17/06/2017,00:00,00:00
THSU,18/06/2017,00:00,00:00
THSU,19/06/2017,10:23:55,19:06:45
THSU,20/06/2017,10:17:27,19:16:19
THSU,21/06/2017,09:33:57,18:57:52
THSU,22/06/2017,10:14:53,19:12:32
THSU,23/06/2017,00:00,00:00
THSU,24/06/2017,00:00,00:00
THSU,25/06/2017,00:00,00:00
THSU,26/06/2017,00:00,00:00
THSU,27/06/2017,10:22:51,19:33:10
THSU,28/06/2017,10:21:42,19:02:51
THSU,29/06/2017,10:18:27,18:45:20
THSU,30/06/2017,10:18:58,18:50:16
PASH,01/06/2017,00:00,00:00
PASH,02/06/2017,00:00,00:00
PASH,03/06/2017,00:00,00:00
PASH,04/06/2017,00:00,00:00
PASH,05/06/2017,09:03:10,18:34:43
PASH,06/06/2017,08:47:03,18:00:59
PASH,07/06/2017,10:54:43,18:51:21
PASH,08/06/2017,09:13:48,18:34:18
PASH,09/06/2017,08:52:00,17:56:35
PASH,10/06/2017,00:00,00:00
PASH,11/06/2017,00:00,00:00
PASH,12/06/2017,08:55:29,18:10:53
PASH,13/06/2017,08:42:33,17:41:11
PASH,14/06/2017,08:27:59,17:32:20
PASH,15/06/2017,08:49:58,18:37:12
PASH,16/06/2017,08:43:47,19:19:58
PASH,17/06/2017,00:00,00:00
PASH,18/06/2017,00:00,00:00
PASH,19/06/2017,09:02:07,18:18:44
PASH,20/06/2017,09:11:20,17:45:18
PASH,21/06/2017,08:52:35,17:58:51
PASH,22/06/2017,08:39:21,18:22:23
PASH,23/06/2017,09:25:33,18:41:40
PASH,24/06/2017,00:00,00:00
PASH,25/06/2017,00:00,00:00
PASH,26/06/2017,00:00,00:00
PASH,27/06/2017,08:36:34,17:32:39
PASH,28/06/2017,00:00,00:00
PASH,29/06/2017,08:59:18,17:40:50
PASH,30/06/2017,08:59:39,18:06:26
PRRV,01/06/2017,09:04:45,18:07:25
PRRV,02/06/2017,00:00,00:00
PRRV,03/06/2017,00:00,00:00
PRRV,04/06/2017,00:00,00:00
PRRV,05/06/2017,00:00,00:00
PRRV,06/06/2017,09:57:56,20:28:14
PRRV,07/06/2017,09:16:59,19:34:27
PRRV,08/06/2017,00:00,00:00
PRRV,09/06/2017,08:39:45,19:08:24
PRRV,10/06/2017,00:00,00:00
PRRV,11/06/2017,00:00,00:00
PRRV,12/06/2017,09:03:09,22:35:55
PRRV,13/06/2017,08:53:18,21:47:51
PRRV,14/06/2017,09:02:00,18:04:03
PRRV,15/06/2017,09:20:06,18:36:43
PRRV,16/06/2017,08:35:21,18:48:33
PRRV,17/06/2017,00:00,00:00
PRRV,18/06/2017,00:00,00:00
PRRV,19/06/2017,09:42:03,18:48:45
PRRV,20/06/2017,09:15:24,21:17:39
PRRV,21/06/2017,09:17:02,20:22:02
PRRV,22/06/2017,09:14:59,19:32:04
PRRV,23/06/2017,08:23:43,18:06:12
PRRV,24/06/2017,00:00,00:00
PRRV,25/06/2017,00:00,00:00
PRRV,26/06/2017,00:00,00:00
PRRV,27/06/2017,08:54:12,20:07:17
PRRV,28/06/2017,09:26:52,21:14:15
PRRV,29/06/2017,09:20:31,22:45:10
PRRV,30/06/2017,09:20:19,18:31:25
JABP,01/06/2017,09:54:33,18:39:08
JABP,02/06/2017,00:00,00:00
JABP,03/06/2017,00:00,00:00
JABP,04/06/2017,00:00,00:00
JABP,05/06/2017,09:48:24,18:45:02
JABP,06/06/2017,09:57:31,19:13:34
JABP,07/06/2017,09:55:17,18:19:09
JABP,08/06/2017,09:51:23,17:55:37
JABP,09/06/2017,09:52:47,18:05:10
JABP,10/06/2017,00:00,00:00
JABP,11/06/2017,00:00,00:00
JABP,12/06/2017,09:52:04,18:14:41
JABP,13/06/2017,09:49:04,18:44:51
JABP,14/06/2017,09:46:36,18:44:41
JABP,15/06/2017,09:49:02,18:56:27
JABP,16/06/2017,09:47:41,20:18:25
JABP,17/06/2017,00:00,00:00
JABP,18/06/2017,00:00,00:00
JABP,19/06/2017,09:57:38,18:10:13
JABP,20/06/2017,09:53:16,18:33:14
JABP,21/06/2017,09:54:45,19:31:00
JABP,22/06/2017,09:43:14,18:43:51
JABP,23/06/2017,10:24:29,19:41:02
JABP,24/06/2017,00:00,00:00
JABP,25/06/2017,00:00,00:00
JABP,26/06/2017,00:00,00:00
JABP,27/06/2017,00:00,00:00
JABP,28/06/2017,00:00,00:00
JABP,29/06/2017,09:49:30,18:39:00
JABP,30/06/2017,09:52:56,19:33:32
MYDA,01/06/2017,09:24:29,18:12:12
MYDA,02/06/2017,00:00,00:00
MYDA,03/06/2017,00:00,00:00
MYDA,04/06/2017,00:00,00:00
MYDA,05/06/2017,09:36:49,18:46:12
MYDA,06/06/2017,09:29:43,18:23:20
MYDA,07/06/2017,09:28:38,00:00
MYDA,08/06/2017,09:20:35,18:11:55
MYDA,09/06/2017,09:30:18,18:51:44
MYDA,10/06/2017,00:00,00:00
MYDA,11/06/2017,00:00,00:00
MYDA,12/06/2017,09:31:36,18:42:18
MYDA,13/06/2017,09:19:28,18:15:50
MYDA,14/06/2017,09:18:54,18:29:15
MYDA,15/06/2017,09:31:32,18:23:56
MYDA,16/06/2017,09:28:55,19:34:16
MYDA,17/06/2017,00:00,00:00
MYDA,18/06/2017,00:00,00:00
MYDA,19/06/2017,09:31:26,18:25:28
MYDA,20/06/2017,09:22:13,18:29:42
MYDA,21/06/2017,09:26:43,18:18:42
MYDA,22/06/2017,09:14:25,18:25:00
MYDA,23/06/2017,09:32:07,18:35:46
MYDA,24/06/2017,00:00,00:00
MYDA,25/06/2017,00:00,00:00
MYDA,26/06/2017,00:00,00:00
MYDA,27/06/2017,09:25:24,18:33:28
MYDA,28/06/2017,09:34:07,18:33:22
MYDA,29/06/2017,09:30:45,18:40:29
MYDA,30/06/2017,09:34:26,18:27:01
VIKI,01/06/2017,00:00,00:00
VIKI,02/06/2017,00:00,00:00
VIKI,03/06/2017,00:00,00:00
VIKI,04/06/2017,00:00,00:00
VIKI,05/06/2017,00:00,00:00
VIKI,06/06/2017,10:17:09,15:16:50
VIKI,07/06/2017,10:07:45,15:18:27
VIKI,08/06/2017,09:10:10,15:19:50
VIKI,09/06/2017,09:28:33,15:18:12
VIKI,10/06/2017,00:00,00:00
VIKI,11/06/2017,00:00,00:00
VIKI,12/06/2017,09:36:48,15:17:41
VIKI,13/06/2017,09:55:15,15:18:05
VIKI,14/06/2017,09:57:21,15:19:47
VIKI,15/06/2017,10:25:45,15:20:51
VIKI,16/06/2017,10:22:00,15:18:59
VIKI,17/06/2017,00:00,00:00
VIKI,18/06/2017,00:00,00:00
VIKI,19/06/2017,10:20:21,18:02:23
VIKI,20/06/2017,10:12:41,18:06:36
VIKI,21/06/2017,10:11:20,15:17:39
VIKI,22/06/2017,00:00,00:00
VIKI,23/06/2017,00:00,00:00
VIKI,24/06/2017,00:00,00:00
VIKI,25/06/2017,00:00,00:00
VIKI,26/06/2017,00:00,00:00
VIKI,27/06/2017,10:04:04,15:21:38
VIKI,28/06/2017,00:00,00:00
VIKI,29/06/2017,00:00,00:00
VIKI,30/06/2017,10:27:54,15:30:47
KISV,01/06/2017,13:43:30,21:54:15
KISV,02/06/2017,00:00,00:00
KISV,03/06/2017,00:00,00:00
KISV,04/06/2017,00:00,00:00
KISV,05/06/2017,08:50:33,18:03:31
KISV,06/06/2017,13:34:28,23:24:27
KISV,07/06/2017,14:24:16,23:26:36
KISV,08/06/2017,13:40:34,23:32:42
KISV,09/06/2017,00:00,00:00
KISV,10/06/2017,00:00,00:00
KISV,11/06/2017,00:00,00:00
KISV,12/06/2017,13:37:21,23:25:52
KISV,13/06/2017,13:41:57,23:25:14
KISV,14/06/2017,13:31:03,23:24:31
KISV,15/06/2017,13:28:14,21:13:34
KISV,16/06/2017,00:00,00:00
KISV,17/06/2017,00:00,00:00
KISV,18/06/2017,00:00,00:00
KISV,19/06/2017,13:50:47,23:21:10
KISV,20/06/2017,13:46:38,23:23:03
KISV,21/06/2017,14:02:18,23:26:42
KISV,22/06/2017,23:23:25,00:00
KISV,23/06/2017,14:02:11,23:26:42
KISV,24/06/2017,00:00,00:00
KISV,25/06/2017,00:00,00:00
KISV,26/06/2017,14:03:38,23:24:32
KISV,27/06/2017,13:42:37,23:26:10
KISV,28/06/2017,13:46:45,23:27:10
KISV,29/06/2017,14:12:49,23:27:02
KISV,30/06/2017,14:22:54,23:24:10
PRBS,01/06/2017,13:49:32,00:00
PRBS,02/06/2017,00:00,00:00
PRBS,03/06/2017,00:00,00:00
PRBS,04/06/2017,00:00,00:00
PRBS,05/06/2017,00:00,00:00
PRBS,06/06/2017,00:00,00:00
PRBS,07/06/2017,00:00,00:00
PRBS,08/06/2017,06:27:08,15:38:50
PRBS,09/06/2017,06:27:01,15:44:49
PRBS,10/06/2017,00:00,00:00
PRBS,11/06/2017,00:00,00:00
PRBS,12/06/2017,06:44:01,15:40:23
PRBS,13/06/2017,06:22:43,15:45:04
PRBS,14/06/2017,06:27:40,15:46:42
PRBS,15/06/2017,06:25:43,15:40:36
PRBS,16/06/2017,06:26:19,15:47:07
PRBS,17/06/2017,00:00,00:00
PRBS,18/06/2017,00:00,00:00
PRBS,19/06/2017,06:25:26,15:30:44
PRBS,20/06/2017,06:29:26,15:51:26
PRBS,21/06/2017,06:29:24,15:36:21
PRBS,22/06/2017,06:31:33,16:02:45
PRBS,23/06/2017,06:28:45,15:33:44
PRBS,24/06/2017,00:00,00:00
PRBS,25/06/2017,00:00,00:00
PRBS,26/06/2017,06:31:23,15:44:01
PRBS,27/06/2017,06:30:06,15:34:46
PRBS,28/06/2017,06:25:45,15:48:34
PRBS,29/06/2017,06:26:41,16:18:50
PRBS,30/06/2017,06:33:34,16:10:06
ANKR,01/06/2017,09:52:40,20:48:19
ANKR,02/06/2017,00:00,00:00
ANKR,03/06/2017,00:00,00:00
ANKR,04/06/2017,00:00,00:00
ANKR,05/06/2017,00:00,00:00
ANKR,06/06/2017,10:27:13,19:40:45
ANKR,07/06/2017,11:02:24,19:47:17
ANKR,08/06/2017,10:18:46,12:05:52
ANKR,09/06/2017,10:29:51,19:16:19
ANKR,10/06/2017,00:00,00:00
ANKR,11/06/2017,00:00,00:00
ANKR,12/06/2017,10:38:43,17:59:04
ANKR,13/06/2017,00:00,00:00
ANKR,14/06/2017,10:40:50,19:37:06
ANKR,15/06/2017,11:03:52,19:54:21
ANKR,16/06/2017,11:28:03,18:57:10
ANKR,17/06/2017,00:00,00:00
ANKR,18/06/2017,00:00,00:00
ANKR,19/06/2017,11:18:35,19:58:14
ANKR,20/06/2017,11:04:15,20:12:09
ANKR,21/06/2017,11:17:47,19:28:31
ANKR,22/06/2017,10:23:53,19:46:41
ANKR,23/06/2017,10:39:12,19:25:41
ANKR,24/06/2017,00:00,00:00
ANKR,25/06/2017,00:00,00:00
ANKR,26/06/2017,00:00,00:00
ANKR,27/06/2017,11:03:02,19:45:23
ANKR,28/06/2017,11:14:04,19:35:58
ANKR,29/06/2017,10:55:08,20:09:15
ANKR,30/06/2017,11:30:30,19:23:22
UMFA,01/06/2017,10:44:54,20:48:16
UMFA,02/06/2017,00:00,00:00
UMFA,03/06/2017,00:00,00:00
UMFA,04/06/2017,00:00,00:00
UMFA,05/06/2017,10:35:22,19:38:19
UMFA,06/06/2017,10:35:59,19:43:20
UMFA,07/06/2017,10:49:11,19:48:40
UMFA,08/06/2017,10:46:17,00:00
UMFA,09/06/2017,10:44:54,18:59:14
UMFA,10/06/2017,00:00,00:00
UMFA,11/06/2017,00:00,00:00
UMFA,12/06/2017,10:49:46,20:47:03
UMFA,13/06/2017,10:59:58,19:19:48
UMFA,14/06/2017,10:45:55,19:36:40
UMFA,15/06/2017,10:47:42,19:49:50
UMFA,16/06/2017,10:48:04,18:57:19
UMFA,17/06/2017,00:00,00:00
UMFA,18/06/2017,00:00,00:00
UMFA,19/06/2017,10:48:49,19:59:48
UMFA,20/06/2017,10:34:13,00:00
UMFA,21/06/2017,19:25:42,00:00
UMFA,22/06/2017,10:46:03,19:43:21
UMFA,23/06/2017,00:00,00:00
UMFA,24/06/2017,00:00,00:00
UMFA,25/06/2017,00:00,00:00
UMFA,26/06/2017,00:00,00:00
UMFA,27/06/2017,09:43:02,19:44:46
UMFA,28/06/2017,09:51:51,19:31:09
UMFA,29/06/2017,10:49:49,20:11:07
UMFA,30/06/2017,10:42:00,19:17:42
RARN,01/06/2017,00:00,00:00
RARN,02/06/2017,00:00,00:00
RARN,03/06/2017,00:00,00:00
RARN,04/06/2017,00:00,00:00
RARN,05/06/2017,00:00,00:00
RARN,06/06/2017,00:00,00:00
RARN,07/06/2017,00:00,00:00
RARN,08/06/2017,00:00,00:00
RARN,09/06/2017,00:00,00:00
RARN,10/06/2017,00:00,00:00
RARN,11/06/2017,00:00,00:00
RARN,12/06/2017,00:00,00:00
RARN,13/06/2017,00:00,00:00
RARN,14/06/2017,00:00,00:00
RARN,15/06/2017,00:00,00:00
RARN,16/06/2017,00:00,00:00
RARN,17/06/2017,00:00,00:00
RARN,18/06/2017,00:00,00:00
RARN,19/06/2017,00:00,00:00
RARN,20/06/2017,00:00,00:00
RARN,21/06/2017,00:00,00:00
RARN,22/06/2017,00:00,00:00
RARN,23/06/2017,00:00,00:00
RARN,24/06/2017,00:00,00:00
RARN,25/06/2017,00:00,00:00
RARN,26/06/2017,00:00,00:00
RARN,27/06/2017,00:00,00:00
RARN,28/06/2017,00:00,00:00
RARN,29/06/2017,00:00,00:00
RARN,30/06/2017,00:00,00:00
VIKR,01/06/2017,00:00,00:00
VIKR,02/06/2017,00:00,00:00
VIKR,03/06/2017,00:00,00:00
VIKR,04/06/2017,00:00,00:00
VIKR,05/06/2017,00:00,00:00
VIKR,06/06/2017,00:00,00:00
VIKR,07/06/2017,00:00,00:00
VIKR,08/06/2017,00:00,00:00
VIKR,09/06/2017,00:00,00:00
VIKR,10/06/2017,00:00,00:00
VIKR,11/06/2017,00:00,00:00
VIKR,12/06/2017,10:52:21,19:32:48
VIKR,13/06/2017,11:34:55,19:25:38
VIKR,14/06/2017,00:00,00:00
VIKR,15/06/2017,00:00,00:00
VIKR,16/06/2017,00:00,00:00
VIKR,17/06/2017,00:00,00:00
VIKR,18/06/2017,00:00,00:00
VIKR,19/06/2017,09:41:42,18:31:13
VIKR,20/06/2017,09:54:48,19:27:08
VIKR,21/06/2017,10:08:28,20:31:38
VIKR,22/06/2017,10:17:14,18:43:41
VIKR,23/06/2017,10:24:45,19:24:06
VIKR,24/06/2017,00:00,00:00
VIKR,25/06/2017,00:00,00:00
VIKR,26/06/2017,00:00,00:00
VIKR,27/06/2017,10:20:00,19:32:43
VIKR,28/06/2017,10:25:25,19:04:58
VIKR,29/06/2017,10:19:03,19:52:45
VIKR,30/06/2017,10:22:55,18:34:26
KNSB,01/06/2017,09:56:34,19:03:24
KNSB,02/06/2017,00:00,00:00
KNSB,03/06/2017,00:00,00:00
KNSB,04/06/2017,00:00,00:00
KNSB,05/06/2017,08:51:02,18:03:49
KNSB,06/06/2017,08:47:31,17:58:44
KNSB,07/06/2017,09:33:30,20:14:25
KNSB,08/06/2017,00:00,00:00
KNSB,09/06/2017,00:00,00:00
KNSB,10/06/2017,00:00,00:00
KNSB,11/06/2017,00:00,00:00
KNSB,12/06/2017,10:22:22,19:47:48
KNSB,13/06/2017,10:38:53,18:01:42
KNSB,14/06/2017,09:39:13,00:00
KNSB,15/06/2017,09:10:45,18:09:57
KNSB,16/06/2017,10:37:02,00:00
KNSB,17/06/2017,00:00,00:00
KNSB,18/06/2017,00:00,00:00
KNSB,19/06/2017,09:59:57,17:05:56
KNSB,20/06/2017,09:56:25,00:00
KNSB,21/06/2017,11:53:21,20:00:49
KNSB,22/06/2017,10:25:51,00:00
KNSB,23/06/2017,09:35:56,19:24:08
KNSB,24/06/2017,00:00,00:00
KNSB,25/06/2017,00:00,00:00
KNSB,26/06/2017,00:00,00:00
KNSB,27/06/2017,11:02:54,19:02:29
KNSB,28/06/2017,11:07:52,19:21:12
KNSB,29/06/2017,11:36:14,20:34:04
KNSB,30/06/2017,11:12:29,21:49:29
MAV,01/06/2017,14:18:59,21:54:21
MAV,02/06/2017,00:00,00:00
MAV,03/06/2017,00:00,00:00
MAV,04/06/2017,00:00,00:00
MAV,05/06/2017,08:53:00,17:47:46
MAV,06/06/2017,14:06:55,23:24:29
MAV,07/06/2017,14:07:14,19:54:00
MAV,08/06/2017,00:00,00:00
MAV,09/06/2017,00:00,00:00
MAV,10/06/2017,00:00,00:00
MAV,11/06/2017,00:00,00:00
MAV,12/06/2017,00:00,00:00
MAV,13/06/2017,13:59:51,23:25:24
MAV,14/06/2017,14:18:17,23:24:33
MAV,15/06/2017,14:00:16,22:56:05
MAV,16/06/2017,14:13:02,23:30:00
MAV,17/06/2017,00:00,00:00
MAV,18/06/2017,00:00,00:00
MAV,19/06/2017,00:00,00:00
MAV,20/06/2017,00:00,00:00
MAV,21/06/2017,12:47:15,23:26:47
MAV,22/06/2017,14:10:56,23:23:30
MAV,23/06/2017,14:06:28,23:27:05
MAV,24/06/2017,00:00,00:00
MAV,25/06/2017,00:00,00:00
MAV,26/06/2017,23:24:38,00:00
MAV,27/06/2017,14:19:11,23:26:17
MAV,28/06/2017,14:16:21,23:27:13
MAV,29/06/2017,14:12:56,23:27:11
MAV,30/06/2017,14:16:17,23:24:19
MOS,01/06/2017,08:47:19,00:00
MOS,02/06/2017,00:00,00:00
MOS,03/06/2017,00:00,00:00
MOS,04/06/2017,00:00,00:00
MOS,05/06/2017,09:43:10,18:51:07
MOS,06/06/2017,08:57:36,19:42:06
MOS,07/06/2017,09:13:26,18:57:09
MOS,08/06/2017,08:58:51,18:41:12
MOS,09/06/2017,10:23:59,19:10:26
MOS,10/06/2017,00:00,00:00
MOS,11/06/2017,00:00,00:00
MOS,12/06/2017,09:17:56,19:16:26
MOS,13/06/2017,08:57:10,18:29:20
MOS,14/06/2017,09:02:05,19:04:26
MOS,15/06/2017,09:08:04,19:51:30
MOS,16/06/2017,09:11:11,19:46:18
MOS,17/06/2017,00:00,00:00
MOS,18/06/2017,00:00,00:00
MOS,19/06/2017,10:01:44,19:49:20
MOS,20/06/2017,09:28:13,18:51:31
MOS,21/06/2017,09:02:46,19:19:15
MOS,22/06/2017,09:59:25,19:33:25
MOS,23/06/2017,09:29:33,19:22:11
MOS,24/06/2017,00:00,00:00
MOS,25/06/2017,00:00,00:00
