Employee ID,Manager ID,Department,Not Applied For,Date
MNKO,ARTH,GRC,Full,2017-07-10,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-11,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-12,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-13,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-14,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-17,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-18,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-19,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-20,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-21,0:00,0:00,Absent
MNKO,ARTH,GRC,Second_Half,2017-07-25,0:00,0:00,not applied for leave
MOS,ARKU,GRC,Full,2017-07-03,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-04,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-05,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-06,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-07,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-10,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-11,0:00,0:00,Absent
MOS,ARKU,GRC,Full,2017-07-12,0:00,0:00,Absent
